	artist_id	count
0	46	12508
1	609	8426
2	1602	7351
3	2824	7066
4	425	7065
5	402	6834
6	368	6793
7	4115	6515
8	67636	5565
9	5842	5542
10	1703	5540
11	66	5361
12	79	5197
13	153	4995
14	631	4857
15	28572	4824
16	520	4787
17	33038	4184
18	619	4116
19	4118	3981
20	301	3854
21	55	3820
22	2583	3720
23	10724	3707
24	80065	3692
25	227	3654
26	3	3629
27	504	3601
28	9529	3594
29	54	3479
30	320	3360
31	9760	3305
32	123590	3276
33	1696	3241
34	3744	3192
35	105	3187
36	3954	2905
37	5619	2817
38	884797	2811
39	218	2790
40	10024	2755
41	40604	2713
42	471	2691
43	99	2645
44	4134	2602
45	1432	2575
46	80006	2474
47	2354	2471
48	16900	2429
49	1900	2361
50	72270	2337
51	156259	2321
52	466	2273
53	7	2188
54	156355	2182
55	579	2175
56	8442	2131
57	5800	2116
58	6004	2091
59	32	2089
60	308	2076
61	3128	2066
62	1649	2055
63	691	2026
64	9693	2012
65	16860	2009
66	80005	1983
67	156640	1980
68	3136	1961
69	3095	1958
70	1849	1932
71	1677	1930
72	18851	1921
73	4780	1906
74	689	1904
75	80021	1902
76	3732	1900
77	33908	1900
78	347	1869
79	2748	1867
80	133225	1866
81	499	1854
82	1705	1785
83	9718	1783
84	2762	1776
85	123585	1749
86	1871	1735
87	3841	1728
88	2497	1722
89	676	1716
90	5203	1707
91	135	1702
92	72245	1686
93	295	1685
94	2558	1673
95	2043	1666
96	45	1658
97	4006	1635
98	46697	1590
99	2828	1583
100	9496	1575
101	1650	1551
102	282942	1544
103	20934	1535
104	28	1533
105	360	1518
106	11180	1501
107	44865	1497
108	14528	1487
109	266	1452
110	51	1450
111	12986	1445
112	9832	1439
113	1626	1431
114	155949	1418
115	1935	1416
116	190	1414
117	15098	1404
118	21163	1403
119	16	1366
120	15437	1357
121	8852	1343
122	557622	1325
123	245	1321
124	10461	1318
125	22481	1318
126	7255	1313
127	17503	1311
128	6047	1308
129	9751	1301
130	41222	1295
131	8587	1276
132	2353	1275
133	16888	1270
134	25761	1269
135	2506	1257
136	207314	1253
137	1760	1241
138	924	1240
139	2923	1235
140	3085	1226
141	123586	1222
142	18896	1212
143	221036	1207
144	156133	1203
145	24239	1202
146	13585	1197
147	2029	1175
148	3129	1173
149	27	1173
150	2539	1161
151	4117	1158
152	80128	1154
153	72242	1152
154	453	1150
155	16663	1143
156	596	1136
157	3316	1122
158	4207	1114
159	52072	1109
160	72277	1109
161	355	1105
162	3031	1097
163	2585	1096
164	872	1095
165	9550	1093
166	405	1090
167	4681	1087
168	156158	1084
169	50487	1081
170	12	1068
171	461	1063
172	114	1058
173	4249	1057
174	25	1048
175	6230	1019
176	156895	1016
177	4171	1015
178	1601	1008
179	72233	1006
180	7333	996
181	4010	996
182	85	990
183	543	989
184	1483	982
185	185	976
186	3721	975
187	365	975
188	35759	971
189	1807	966
190	362	956
191	9477	950
192	582	935
193	2083	930
194	16053	922
195	3938	914
196	15810	909
197	40628	908
198	9621	907
199	869	905
200	72308	904
201	106748	903
202	418451	900
203	72382	893
204	15949	891
205	6120	886
206	8683	883
207	6904	882
208	16352	882
209	44827	877
210	9557	872
211	3940	869
212	34583	862
213	2563	859
214	16542	859
215	30565	857
216	3010	856
217	5215	840
218	196508	834
219	80009	832
220	2442	821
221	6872	820
222	2584	816
223	8890	813
224	4024	813
225	17289	809
226	80023	800
227	289	794
228	2890	793
229	9683	789
230	8237	788
231	5660	783
232	10004	781
233	156704	781
234	8013	779
235	6205	779
236	28852	778
237	27059	777
238	4083	772
239	123565	771
240	63062	759
241	72246	759
242	9565	752
243	910323	749
244	218915	748
245	4181	743
246	2209	740
247	258	736
248	132	736
249	570	735
250	4370	735
251	6262	727
252	3840	721
253	57	721
254	1648	720
255	481	718
256	87266	717
257	13719	712
258	9959	710
259	28062	710
260	8921	707
261	3023	703
262	54665	702
263	148	702
264	35282	699
265	10454	699
266	5604	694
267	13036	694
268	155952	693
269	876846	691
270	5190	689
271	155985	688
272	4206	687
273	424	686
274	10822	683
275	10006	678
276	15688	668
277	40522	667
278	2827	666
279	10027	665
280	23828	664
281	406	661
282	3935	659
283	8988	655
284	2000	654
285	290	653
