artist_id	counts
35179	279
36582	244
34917	238
28997	232
34923	224
790430	198
57353	185
54401	179
58036	172
25072	167
2649	153
18051	146
18381	146
24251	122
75008	118
2982	118
2439	116
87634	108
37783	104
4610	102
220614	100
5846	98
10295	97
4027	96
74704	94
269762	93
38819	90
107195	90
14339	87
191051	86
25003	85
75000	83
4072	83
196188	82
137098	81
16913	80
7132	78
34750	77
43194	74
38775	72
410708	72
17011	71
71484	71
39030	69
250808	68
26322	68
3644	67
20314	66
66920	66
299257	65
36088	65
88244	64
23751	63
11411	62
570974	62
16496	62
145159	61
39282	60
92615	59
8367	59
75025	59
42534	58
12627	57
36241	57
39363	57
5180	57
75010	56
42201	55
75187	55
44255	54
13336	54
181199	54
10078	54
39777	53
9918	53
13536	52
4626	52
28434	51
82873	51
24328	50
146340	50
25075	50
6677	50
310289	50
167715	49
410664	49
140640	49
251378	48
49648	48
33723	48
3564	48
144941	48
18361	48
18770	47
331627	47
92647	46
52106	46
35749	46
66568	46
752986	46
85752	46
80448	45
21562	45
256694	45
913597	45
40071	45
92024	45
46728	45
49861	45
66958	45
112007	45
75009	45
19481	45
75080	45
86338	44
39931	44
3481	44
28520	44
28741	43
6758	43
91173	43
11044	43
18429	43
24257	43
60451	43
48983	42
5656	42
184857	42
13749	42
21684	42
25899	42
3132	42
552750	42
72297	41
34928	41
1968731	41
9233	41
91909	41
237670	40
35574	40
16512	40
13804	40
21422	40
17438	40
58124	40
18759	40
25062	40
205492	39
66401	39
62054	39
32422	39
66849	39
266450	39
68918	39
88780	39
49975	39
464412	39
103322	39
31506	39
137095	38
75024	38
66056	38
42727	38
8552	38
4104	38
36318	38
20585	38
206952	38
75004	38
135091	37
28343	37
58242	37
1616	37
33944	37
92065	37
79931	37
24592	37
346992	37
75163	37
88727	37
162414	37
3859	37
386867	36
43100	36
14818	36
34590	36
66905	36
331243	36
410600	36
9006	36
290528	36
8801	36
10758	35
65238	35
130258	35
106726	35
106667	35
706219	35
8780	35
10527	35
