artist_id	counts
27204	1082
26703	1014
43018	969
26976	907
27277	899
26990	890
48244	877
27057	813
123931	756
48604	723
26984	716
100434	710
27360	703
26991	703
38607	702
79024	687
26673	671
123939	662
27661	658
27264	565
27282	536
15850	516
144826	515
27280	514
42656	510
83594	498
105067	495
27499	484
42761	474
123932	472
52739	469
3420	461
48259	460
27451	459
44756	455
48303	452
52780	450
34415	443
44747	439
83653	429
40170	413
27542	413
26993	395
83741	391
27658	391
48726	389
47324	388
144617	388
104548	386
42962	383
104964	379
40724	373
104819	363
27134	356
86488	356
42762	355
83648	351
42963	351
42819	349
48727	346
26968	346
125824	345
27213	342
27156	338
42977	335
42799	330
42643	327
26799	327
83700	324
81644	321
42915	320
38612	318
43019	316
42774	315
42928	314
36308	314
39723	307
27697	306
83660	299
27557	295
74470	294
27250	288
4046	287
42759	286
39002	286
27146	284
103949	284
99997	283
26721	282
39041	277
27050	277
18854	276
161231	275
42770	275
144633	275
42930	274
160812	273
42918	273
42790	271
42764	266
35369	264
27030	262
48206	256
27669	251
103805	250
48603	250
150896	247
27234	244
42772	242
42789	240
26921	240
104999	239
51334	239
27052	238
83722	237
27368	237
35297	236
104716	231
144651	231
45803	229
175133	226
152509	225
138500	224
139344	223
44787	222
18537	220
42919	214
42787	213
48281	211
10257	208
27276	206
83702	206
27091	205
27084	204
83084	202
38657	202
124519	201
67789	200
27670	199
42769	196
27211	196
184467	195
48716	191
144935	191
48758	188
27619	188
47333	187
144619	186
104597	186
150681	185
117938	185
42974	184
23443	183
202014	177
123960	176
165922	175
144938	174
42815	174
49523	173
48649	171
145132	171
125573	170
169309	170
42771	170
104824	169
42867	169
44740	168
38529	167
83664	167
414403	166
42917	165
26901	165
172723	164
100444	163
27328	163
27048	162
26883	162
86424	161
42777	159
42929	157
274863	157
42933	157
104546	156
92054	156
101903	154
100425	154
48670	153
121370	153
18360	152
144648	150
48625	149
28720	149
117419	149
59791	148
144635	148
26722	148
83605	147
42798	147
27284	147
57165	145
