	artist_id	count
0	46	14770
1	27	11863
2	153	10915
3	320	8763
4	4115	8293
5	368	7431
6	2539	7425
7	2758	7318
8	1602	7072
9	4112	6953
10	2824	6847
11	504	6554
12	99	6540
13	4206	6408
14	139	6393
15	301	6283
16	32	6112
17	9737	6098
18	135	5917
19	438	5786
20	3	5725
21	1677	5431
22	470	5371
23	2029	5370
24	2986	5360
25	10522	5281
26	54	5151
27	4726	5066
28	4207	5057
29	55	5004
30	2442	4972
31	289	4824
32	5175	4694
33	17587	4669
34	35587	4604
35	2937	4590
36	8852	4514
37	140	4428
38	185	4413
39	8	4400
40	67	4323
41	16	4264
42	2890	4258
43	1651	4226
44	330	4147
45	238	4146
46	266	4096
47	4118	3893
48	924	3832
49	691	3816
50	1935	3795
51	105	3760
52	2267	3756
53	402	3728
54	2437	3708
55	355	3675
56	1358	3656
57	1385	3632
58	1666	3605
59	1700	3579
60	115	3572
61	145	3564
62	1793	3552
63	384	3543
64	14765	3540
65	7904	3514
66	245	3511
67	290	3503
68	19067	3474
69	171	3460
70	2627	3442
71	4558	3408
72	1705	3388
73	1681	3324
74	1649	3311
75	13874	3302
76	6379	3294
77	5842	3292
78	5619	3273
79	283	3267
80	2353	3257
81	319613	3228
82	4006	3214
83	3717	3201
84	141	3189
85	1696	3094
86	4171	3077
87	461	3036
88	3026	3015
89	39188	3004
90	9718	2990
91	9486	2964
92	424	2958
93	62	2906
94	6100	2868
95	425	2839
96	2759	2836
97	137	2756
98	166	2754
99	3837	2743
100	1671	2734
101	16663	2711
102	1807	2700
103	811	2694
104	28782	2693
105	28723	2685
106	227	2679
107	1648	2675
108	1760	2669
109	172	2616
110	3044	2597
111	379	2594
112	3031	2582
113	45	2569
114	2923	2563
115	872	2563
116	6234	2559
117	2030	2535
118	177	2524
119	520	2522
120	1680	2518
121	6230	2517
122	499	2512
123	3424	2500
124	41752	2493
125	13243	2471
126	9693	2436
127	8197	2418
128	351	2392
129	28039	2388
130	15003	2376
131	13	2376
132	16900	2365
133	2730	2362
134	2863	2360
135	405	2342
136	190	2333
137	163	2326
138	4101	2324
139	4554	2316
140	2549	2310
141	18771	2308
142	7	2307
143	10611	2306
144	360	2306
145	272	2302
146	248	2273
147	4607	2267
148	95	2264
149	2822	2260
150	6852	2258
151	3019	2248
152	2596	2247
153	844	2247
154	3721	2240
155	279	2233
156	17503	2210
157	2740	2205
158	3940	2193
159	1792	2191
160	25	2190
161	1268	2186
162	2714	2175
163	85	2172
164	1626	2166
165	3954	2159
166	9716	2124
167	4038	2118
168	29	2116
169	114	2113
170	57	2109
171	12151	2096
172	2478	2088
173	3734	2086
174	249	2077
175	2868	2074
176	44279	2062
177	6773	2060
178	14825	2056
179	3727	2052
180	9511	2045
181	7403	2045
182	5046	2042
183	1312	2034
184	4091	2028
185	2111	2023
186	1825	2020
187	9637	2007
188	2266	1998
189	1144	1981
190	2827	1980
191	471	1975
192	3085	1967
193	722	1966
194	3916	1962
195	2563	1959
196	3129	1955
197	1664	1951
198	2673	1945
199	1650	1945
200	10324	1935
201	2552	1933
202	1763	1927
203	16888	1903
204	14213	1899
205	278	1888
206	1998	1886
207	2614	1885
208	2214	1885
209	6766	1884
210	295	1881
211	2567	1876
212	132	1874
213	4134	1873
214	3095	1871
215	28242	1868
216	9340	1865
217	42432	1864
218	43	1841
219	7540	1823
220	1426	1819
221	8891	1817
222	3841	1817
223	13719	1816
224	9178	1804
225	4126	1802
226	17421	1800
227	6872	1799
228	1703	1797
229	3750	1775
230	3690	1772
231	3137	1768
232	3078	1766
233	4170	1754
234	2988	1746
235	3013	1736
236	9529	1735
237	515	1733
238	5215	1728
239	28197	1728
240	14596	1728
241	1605	1727
242	28	1713
243	4343	1711
244	3732	1711
245	10031	1710
246	421	1698
247	5833	1695
248	2474	1693
249	3059	1692
250	20278	1683
251	4005	1665
252	4455	1664
253	14783	1662
254	5608	1662
255	2978	1649
256	4083	1646
257	4600	1643
258	2778	1634
259	15216	1633
260	6123	1627
261	453	1626
262	8853	1624
263	4081	1624
264	6023	1622
265	31542	1619
266	12135	1615
267	4370	1613
268	680	1612
269	22716	1610
270	2726	1610
271	4250	1603
272	89	1599
273	8988	1596
274	4117	1593
275	2763	1593
276	4639	1590
277	2590	1590
278	4	1582
279	13449	1580
280	3887	1577
281	1339	1576
282	391	1566
283	28464	1564
284	1514	1563
285	406	1553
286	40017	1551
287	2492	1550
288	2072	1546
289	4596	1542
290	129	1537
291	74	1528
292	4175	1527
293	5884	1527
294	4609	1525
295	676	1516
296	79	1515
297	15642	1511
298	8040	1500
299	4696	1490
300	42026	1490
301	686	1478
302	113	1473
303	2968	1467
304	275	1464
305	3650	1462
306	380	1462
307	6904	1459
308	9512	1458
309	4834	1455
310	28255	1455
311	240	1454
312	9875	1452
313	9136	1445
314	36485	1444
315	420	1440
316	2616	1436
317	5701	1433
318	4039	1423
319	13555	1416
320	2731	1413
321	1947	1413
322	347	1412
323	2701	1411
324	15065	1411
325	1074	1410
326	4890	1407
327	7833	1405
328	1483	1400
329	259	1397
330	38445	1394
331	35650	1390
332	2950	1380
333	15624	1380
334	489	1374
335	1958	1371
336	32732	1371
337	1708	1370
338	15395	1368
339	6395	1365
340	13500	1362
341	13852	1360
342	4035	1356
343	1670	1353
344	476	1351
345	2073	1348
346	4398	1344
347	36389	1344
348	6375	1341
349	3729	1341
350	14865	1338
351	679	1337
352	2762	1331
353	467	1329
354	2771	1329
355	11254	1328
356	93	1328
357	4727	1328
358	10183	1325
359	47028	1318
360	2708	1310
361	3751	1304
362	2932	1300
363	4588	1297
364	2878	1297
365	13187	1285
366	2562	1285
367	475	1283
368	17316	1283
369	15822	1276
370	15385	1267
371	4092	1267
372	3153	1262
373	5284	1261
374	15520	1259
375	2634	1258
376	4624	1256
377	417	1250
378	28702	1248
379	3311	1246
380	1069	1242
381	2873	1241
382	146	1232
383	3130	1231
384	60037	1229
385	10004	1228
386	42208	1227
387	10179	1226
388	45145	1226
389	4193	1224
390	9868	1221
391	6004	1221
392	19439	1218
393	18899	1216
394	6779	1215
395	9488	1214
396	3975	1213
397	4247	1212
398	6067	1211
399	10072	1210
400	2903	1207
401	15949	1202
402	9701	1201
403	15026	1195
404	7395	1192
405	16889	1186
406	2991	1186
407	6108	1185
408	7317	1185
409	9347	1183
410	26432	1183
411	2789	1182
412	350	1174
413	28045	1171
414	7990	1168
415	1899	1166
416	3327	1166
417	2954	1164
418	1326	1161
419	197	1160
420	1701	1158
421	2768	1158
422	229	1154
423	14088	1154
424	508	1153
425	7989	1152
426	12	1152
427	17446	1151
428	52	1150
429	5304	1148
430	3739	1145
431	40359	1136
432	17349	1135
433	4056	1133
434	31467	1133
435	1459	1126
436	3007	1123
437	362	1123
438	5069	1122
439	46495	1118
440	106	1117
441	1607	1116
442	7160	1115
443	1996	1114
444	50346	1114
445	5818	1112
446	4567	1105
447	86	1105
448	27155	1104
449	2725	1098
450	35204	1098
451	18818	1097
452	13253	1089
453	9550	1088
454	2733	1086
455	9466	1083
456	43453	1082
457	3253	1081
458	1366	1079
459	9632	1078
460	5659	1078
461	2123	1076
462	4377	1071
463	416	1068
464	3096	1067
465	9540	1064
466	27773	1063
467	15116	1055
468	16269	1054
469	2913	1051
470	23182	1051
471	8649	1048
472	5986	1044
473	1359	1041
474	304	1040
475	2322	1037
476	493	1035
477	14528	1035
478	163509	1035
479	3724	1027
480	1491	1024
481	43977	1024
482	13066	1022
483	43364	1022
484	3722	1021
485	8443	1016
486	507	1013
487	2788	1013
488	2748	1012
489	25693	1008
490	5571	1007
491	6130	1005
492	3113	1004
493	51	1003
494	41728	1003
495	15098	1002
496	7411	1000
497	112314	996
498	2630	995
499	9313	993
500	689	992
501	869	991
502	21557	990
503	41789	983
504	6552	982
505	3263	981
506	4668	980
507	34583	978
508	12977	976
509	24292	976
510	1894	975
511	36149	973
512	8039	972
513	4397	972
514	2354	969
515	9933	969
516	6111	968
517	10825	968
518	2558	965
519	3128	964
520	2980	961
521	10356	960
522	13151	959
523	64880	957
524	15236	954
525	8132	954
526	2694	954
527	2683	954
528	3792	953
529	7916	951
530	50345	951
531	64	951
532	12141	950
533	12986	949
534	28560	949
535	1005829	944
536	2922	940
537	314	937
538	501	936
539	7255	934
540	26725	934
541	35599	933
542	5031	933
543	3730	932
544	148	931
545	374	931
546	15483	930
547	36	930
548	119691	929
549	1	929
550	12150	927
551	3688	927
552	308	926
553	3920	924
554	6195	922
555	15248	921
556	66	920
557	16053	918
558	207	917
559	64563	917
560	33	916
561	2861	914
562	354	911
563	495	910
564	9959	909
565	23831	909
566	543	907
567	12959	907
568	65674	904
569	83820	903
570	2648	901
571	3091	899
572	4475	897
573	163624	895
574	5851	895
575	5974	892
576	9650	891
577	65618	891
578	3960	891
579	3659	891
580	13285	890
581	5852	890
582	92	890
583	2556	887
584	6263	884
585	262	884
586	13301	884
587	2487	883
588	200	882
589	4111	881
590	17796	881
591	3921	881
592	6138	880
593	56	880
594	4122	880
595	13397	878
596	42058	877
597	28124	877
598	9705	876
599	5332	875
600	1871	874
601	4249	874
602	2000	869
603	7895	868
604	4173	866
605	4399	863
606	9703	863
607	412	862
608	2583	859
609	3774	858
610	494	858
611	11285	855
612	4366	852
613	9615	851
614	5476	851
615	829	851
616	2894	850
617	180	849
618	3744	849
619	56967	848
620	17037	847
621	2833	847
622	4241	846
623	9897	846
624	9557	846
625	3106	842
626	8520	841
627	28152	839
628	6290	839
629	1477	839
630	11489	832
631	155	831
632	71	829
633	15576	829
634	45986	828
635	269	826
636	9910	826
637	131	823
638	16896	823
639	28024	821
640	3008	820
641	43840	819
642	2705	819
643	16800	818
644	7505	817
645	10006	814
646	8030	814
647	2826	814
648	8889	813
649	15946	813
650	14806	813
651	1991	809
652	218791	807
653	203	807
654	4564	801
655	16837	801
656	2782	800
657	7906	800
658	12479	798
659	353	795
660	15146	790
661	45878	790
662	11893	788
663	59	788
664	5212	787
665	169	786
666	18683	785
667	97408	784
668	840	784
669	4242	783
670	7506	782
671	7463	782
672	8879	782
673	17811	780
674	15256	780
675	4317	779
676	50580	778
677	7838	778
678	1873	777
679	5190	775
680	9477	773
681	28743	772
682	3004	771
683	20269	769
684	135768	768
685	2732	767
686	14082	766
687	2908	766
688	19677	766
689	27638	763
690	9845	763
691	1092	761
692	1551	760
693	15393	759
694	2355	758
695	2643	756
696	44	756
697	2476	756
698	122411	754
699	15268	753
700	2508	750
701	4672	749
702	28168	749
703	16452	749
704	9683	749
705	3565	748
706	9028	748
707	8890	746
708	6861	744
709	709	744
710	4681	743
711	365	742
712	11984	741
713	50460	738
714	10518	737
715	2729	736
716	8872	736
717	16691	736
718	9760	735
719	2871	735
720	4967	734
721	361	730
722	127	730
723	3146	728
724	11732	728
725	757	726
726	12441	725
727	4942	724
728	10582	724
729	509	722
730	2914	721
731	41488	720
732	4220	719
733	13392	719
734	161936	717
735	14900	717
736	9620	715
737	3909	715
738	473	714
739	1046	713
740	24	712
741	8804	711
742	6320	711
743	513	711
744	9766	710
745	4638	709
746	3136	706
747	2689	706
748	10537	701
749	3695	700
750	55741	700
751	2906	700
752	3318	699
753	3151	699
754	19339	695
755	8671	694
756	39096	693
757	9147	693
758	11847	692
759	34831	691
760	9569	691
761	2997	689
762	9720	688
763	5254	687
764	5336	687
765	5697	686
766	2584	685
767	4777	685
768	11242	683
769	9847	683
770	3708	683
771	1789	683
772	4166	682
773	43768	682
774	7644	682
775	3138	681
776	2766	681
777	5378	679
778	17560	679
779	336	679
780	24914	678
781	17383	678
782	5519	678
783	9969	677
784	2587	676
785	75	676
786	15101	675
787	3079	675
788	6868	674
789	18780	674
790	29466	674
791	24347	672
792	94676	670
793	1758	669
794	12145	669
795	2615	669
796	1900	668
797	3935	666
798	2990	666
799	15010	666
800	45300	665
801	7028	665
802	32546	664
803	2943	664
804	4941	664
805	12985	663
806	13042	662
807	2832	662
808	20031	662
809	247	662
810	15120	661
811	2987	661
812	13789	661
813	9804	660
814	7307	659
815	2993	658
816	6286	658
817	18458	658
818	9518	658
819	1690	657
820	8920	657
821	26941	656
822	4253	656
823	914731	655
824	7661	655
825	991	654
826	6322	653
827	3611	652
828	319	651
829	8919	649
830	27357	649
831	27982	649
832	15884	649
833	3254	647
834	4177	647
835	3349	647
836	466	645
837	6031	644
838	9334	644
839	9559	643
840	64922	643
841	7539	642
842	3660	641
843	6278	640
844	1804	640
845	913	640
846	16574	640
847	203492	639
848	14787	638
849	17408	637
850	69	637
851	28149	637
852	9548	637
853	1890	637
854	14537	636
855	15079	636
856	15906	635
857	2976	634
858	30640	633
859	6421	633
860	2638	632
861	3139	631
862	6545	631
863	40096	630
864	42203	630
865	15080	626
866	15578	625
867	8014	625
868	3653	624
869	33952	623
870	11224	623
871	7537	622
872	12987	621
873	15914	620
874	7396	620
875	4780	616
876	3149	615
877	12429	611
878	16078	611
879	35518	611
880	8821	611
881	3241	611
882	7450	611
883	13471	611
884	363	611
885	808	608
886	2325	608
887	25738	607
888	34	606
889	196	604
890	15114	604
891	28097	603
892	383	603
893	29929	602
894	32205	602
895	39842	601
896	45946	600
897	2314	598
898	12186	598
899	12149	598
900	28142	597
901	28249	596
902	9944	596
903	17809	595
904	4161	593
905	8015	593
906	3544	593
907	5749	592
908	34534	591
909	2570	591
910	2807	589
911	7600	588
912	18064	588
913	3716	588
914	2887	588
915	42225	588
916	4082	587
917	5720	586
918	2657	586
919	2940	585
920	6844	584
921	4879	583
922	2852	583
923	2416	582
924	765	582
925	4604	581
926	4667	580
927	273	580
928	239	579
929	1826	579
930	34587	579
931	33296	579
932	514	578
933	6173	578
934	17527	578
935	15437	577
936	27617	577
937	12339	577
938	6040	576
939	34891	576
940	3118	574
941	7031	573
942	2952	572
943	23643	572
944	3131	572
945	5915	572
946	6546	571
947	6270	569
948	112031	568
949	12085	568
950	41785	568
951	2836	568
952	19645	567
953	16768	565
954	6853	565
955	2084	565
956	2920	565
957	1682	563
958	26844	563
959	29876	562
960	16191	562
961	9043	561
962	16425	561
963	2684	561
964	20479	560
965	19437	560
966	2744	560
967	22728	560
968	3090	560
969	6199	560
970	24318	559
971	9688	559
972	5282	558
973	8696	558
974	28289	557
975	26489	557
976	4227	556
977	5041	555
978	523	555
979	1313	554
980	28025	554
981	3715	554
982	40787	553
983	2646	553
984	66728	552
985	3027	551
986	19164	550
987	2588	550
988	15629	549
989	9607	548
990	3912	548
991	17344	548
992	5102	547
993	188	546
994	28012	546
995	8236	546
