artist_id	counts
114457	509
65034	489
62056	426
62156	390
64896	381
33638	366
205051	349
5759	325
160806	306
65197	304
65433	290
61898	272
3459	241
153190	215
21429	195
65290	186
62059	180
95563	179
27964	177
5762	174
95560	168
95561	160
298692	140
287082	140
20336	138
61879	136
26576	134
230456	133
123875	133
8079	133
123783	132
201986	130
222070	129
65196	128
61874	126
138607	123
30798	123
66720	117
276396	115
92571	114
1647	114
156388	112
38998	108
30485	108
64435	108
153362	107
93415	105
174528	102
38354	100
59149	100
237894	99
3857	99
222833	98
160748	97
16886	95
241140	95
88936	91
119492	90
101009	90
237220	90
160771	88
152861	88
32837	87
282143	87
62891	85
92954	83
52253	82
8498	82
62013	82
59806	81
378489	80
43051	79
138246	79
11639	79
43103	78
23559	77
52251	77
286922	77
222843	76
276110	76
64730	76
266507	75
157461	75
201971	74
276118	73
160770	73
64851	73
166692	72
290032	72
43288	72
271872	72
4861	71
4802	71
131042	71
26625	69
3406	69
46650	68
9906	68
103943	68
70275	66
36039	66
289651	66
276265	65
73018	65
135990	65
257060	64
45155	63
26829	63
103284	63
257139	63
267390	63
101005	63
3625	62
20531	62
233859	62
103996	62
39155	61
18634	61
64434	60
12162	60
346774	60
19743	60
124040	60
97395	60
52283	60
10668	59
20654	59
52272	59
11489	59
222238	59
13926	59
286611	58
276058	58
966074	58
38196	57
94896	57
431	57
38697	57
86234	57
271649	56
3998	56
39061	55
18736	55
18716	55
36002	55
153182	55
11486	54
109401	54
20558	54
222095	54
10961	54
67733	54
347067	54
5301	53
35035	53
30568	53
204860	53
7192	53
69388	53
128550	53
5172	52
83135	52
49411	52
62580	52
119476	52
140319	52
59562	52
179303	51
4476	51
110139	51
266303	51
65466	50
27688	50
28386	50
165358	50
61875	50
34533	50
50678	50
48632	49
35931	49
57242	49
53846	48
175556	48
653962	48
146384	48
4217	48
16902	48
28079	48
41419	48
98912	48
26551	48
160001	48
38317	48
11434	48
28948	48
287127	47
56329	47
108832	47
81101	47
21328	47
