artist_id	counts
80012	963
13613	745
13777	707
66759	673
13661	642
13646	612
66760	609
14661	608
13679	603
44211	596
59698	572
13866	547
14023	541
13664	513
13573	511
13802	511
76194	506
13659	480
19879	451
13878	418
66765	413
15988	409
13443	395
66756	391
14151	386
18711	378
13595	368
13452	366
13545	357
39968	355
13839	337
59703	332
15860	324
14829	311
13473	308
66764	308
55393	300
59715	297
66758	297
66724	296
13698	294
29591	294
66766	293
156230	292
13668	292
66763	289
15877	288
89158	284
43109	276
13748	270
15825	268
14150	262
52847	258
3117585	257
95246	254
26988	253
89444	251
157289	246
44237	240
80082	238
39250	238
151928	237
14026	236
13429	234
32660	232
91526	228
312165	226
13508	225
66757	216
65300	215
44224	214
13663	212
14403	210
79729	209
20369	209
17240	207
43278	206
53756	204
13944	204
13437	203
13840	202
13666	201
14844	199
37293	196
13711	194
89523	191
39212	189
13669	186
79809	184
59700	183
13665	181
13765	177
37498	177
163226	176
13546	176
18970	174
13438	174
126566	172
66584	170
473764	169
245397	168
13547	168
73204	167
59673	166
225996	164
44210	161
55805	161
13433	161
24462	161
169870	160
13788	157
514732	157
13043	156
10145	155
13660	152
57067	151
60234	151
39895	151
124333	148
111285	148
88917	148
5474	148
60081	147
59714	147
66755	147
16004	146
13776	145
40059	143
56848	143
17442	142
13829	142
15861	142
481876	141
13442	141
29963	141
277493	139
88550	138
9419	137
71460	136
13817	135
89247	133
25728	132
99251	132
220801	132
66762	131
85778	131
25532	130
26832	130
108451	129
66761	128
18092	127
741211	127
7118	127
729213	127
15944	126
216088	126
167384	124
71524	122
755624	122
20393	121
148398	121
4135	121
59711	120
89089	118
79984	118
14120	118
44265	117
111250	117
89224	117
67045	116
31342	114
37945	114
80080	114
38353	113
42384	113
1665	112
30978	111
15828	111
55608	111
17967	111
7858	110
180846	109
386590	109
194380	108
163178	108
42433	108
88857	106
163100	105
33687	105
24892	105
20885	105
49825	104
74267	104
245710	104
26073	104
13849	104
79962	103
7672	103
119018	102
38985	101
