artist_id	counts
15216	837
28039	657
2614	580
2740	541
28464	525
17446	478
28197	473
47028	472
43453	469
41789	424
2630	424
2634	422
2766	384
42432	370
28242	365
2725	356
28255	349
28124	348
17796	340
40359	332
43651	317
11846	299
43840	296
43525	295
65674	290
9705	289
11847	288
27978	286
14865	284
26432	283
33296	268
65618	268
41752	264
28097	263
2756	243
2643	243
28034	235
112314	234
28249	233
45587	232
2657	229
15256	222
2861	218
43682	218
42208	207
27985	206
31542	205
2744	205
27266	205
42203	200
28702	199
28057	198
25693	196
163509	189
15493	189
53917	187
9519	186
2629	183
4241	182
2873	182
19439	181
27982	180
11083	180
43980	180
4670	179
28024	179
2906	179
46387	178
43977	176
112031	175
44030	174
2903	172
28016	171
58330	171
17383	170
28014	167
36485	166
43672	164
54160	164
203492	162
2632	161
28149	161
12936	161
43768	159
2759	157
2743	153
39188	153
28018	152
10633	152
40346	149
34831	149
5475	148
41872	147
2633	147
31467	144
17477	144
28020	143
9526	142
64880	142
992	141
6755	140
39774	140
10499	139
39342	139
28003	137
43427	136
28252	136
2838	134
145166	134
38379	133
37344	133
30640	132
28500	131
26525	130
43435	130
43988	130
730	130
38425	129
13392	129
2877	129
41488	128
48039	127
29596	126
28008	126
1037847	125
66728	125
24260	124
76113	124
11809	124
64935	124
12179	123
76021	123
30622	123
14913	123
8414	123
25191	122
28058	122
2522	122
104983	121
2745	121
11111	121
10849	120
28031	120
5915	120
94762	119
41785	119
5902	119
64922	119
319859	119
12836	118
20947	118
39012	118
11832	117
28508	117
41830	117
28070	116
100032	115
42058	114
55942	114
15162	114
28244	114
42342	113
10001	113
2742	113
75294	112
65617	112
35418	112
152958	112
35518	112
12166	112
28208	111
10436	111
105089	111
32408	111
38361	111
35345	111
43941	110
4369	110
65233	109
37265	109
6483	109
1720	108
94656	108
1037816	108
28687	107
12534	107
2973	107
25738	107
7282	107
925	106
28215	105
60683	105
4374	105
28248	105
16191	105
24231	104
40436	104
56727	103
165579	103
2749	103
