	artist_id	count
0	5175	5226
1	4115	4126
2	355	3056
3	1648	2337
4	99	2326
5	2758	2231
6	12452	2048
7	1651	1941
8	402	1862
9	283	1790
10	27	1736
11	353	1698
12	93	1662
13	295	1631
14	379	1622
15	5759	1591
16	11281	1564
17	55	1542
18	1339	1537
19	9516	1482
20	3	1466
21	4081	1432
22	1763	1397
23	266	1394
24	3113	1377
25	2301	1342
26	95514	1304
27	222833	1278
28	1807	1243
29	4175	1241
30	4890	1238
31	6349	1234
32	137	1226
33	4206	1212
34	515	1173
35	7853	1111
36	405	1073
37	171	1067
38	362	1059
39	4101	1038
40	504	1024
41	54	1019
42	62156	1015
43	129	1008
44	4112	1006
45	2824	998
46	20047	991
47	85	983
48	14825	974
49	2554	960
50	145	950
51	13715	950
52	163	949
53	2353	928
54	238	926
55	114457	913
56	1677	906
57	839	905
58	350	900
59	6395	894
60	18	889
61	16281	854
62	229	848
63	172	834
64	453	812
65	470	789
66	8649	781
67	26840	777
68	520	776
69	256	755
70	51	749
71	499	745
72	445	744
73	326	726
74	66720	723
75	7598	718
76	135	713
77	223	708
78	5974	705
79	16	699
80	6766	697
81	2437	695
82	7397	695
83	5891	688
84	1793	680
85	166	679
86	64896	679
87	406	678
88	8528	678
89	279	672
90	65197	666
91	14840	663
92	2112	663
93	2200	661
94	4035	655
95	45	654
96	424	648
97	365	645
98	27568	641
99	5215	638
100	28823	629
101	79	626
102	15195	625
103	9693	624
104	6256	620
105	3915	615
106	2355	615
107	6896	613
108	11986	608
109	245	608
110	4247	599
111	676	595
112	8	592
113	16889	591
114	69	581
115	97	579
116	10611	570
117	6015	570
118	1144	569
119	6183	567
120	17414	564
121	4196	562
122	329	561
123	2988	560
124	46	557
125	1703	556
126	17626	555
127	7403	553
128	32	551
129	482	549
130	3131	548
131	1671	545
132	840	545
133	156388	540
134	1900	539
135	11224	538
136	15268	537
137	3887	535
138	36766	533
139	7644	533
140	11565	528
141	266507	518
142	153	518
143	7014	513
144	5818	505
145	2714	504
146	26841	495
147	330	494
148	7904	491
149	4721	490
150	3459	490
151	1708	490
152	67	482
153	3078	479
154	62059	479
155	64	477
156	6399	476
157	169	476
158	11038	474
159	2590	474
160	844	472
161	259	471
162	4726	461
163	689	459
164	6322	458
165	3085	457
166	8015	457
167	8136	454
168	3520	448
169	3975	447
170	7058	446
171	8030	446
172	86	444
173	2111	444
174	1312	444
175	275	439
176	249	438
177	14795	436
178	43516	431
179	56	421
180	16289	421
181	3818	418
182	5833	416
183	1366	413
184	4482	412
185	30237	409
186	7895	409
187	7047	408
188	7395	407
189	2657	406
190	3026	400
191	34	400
192	8296	400
193	29	398
194	150	396
195	10630	393
196	2474	392
197	2732	390
198	4161	387
199	15326	387
200	1792	387
201	287082	385
202	508	384
203	17817	381
204	2559	379
205	2173	378
206	59806	377
207	7492	375
208	17866	373
209	4165	371
210	3724	370
211	4681	370
212	25	370
213	2782	369
214	5798	367
215	6138	366
216	15650	365
217	9720	364
218	2478	362
219	3544	361
220	294893	357
221	507	357
222	11084	356
223	52	355
224	1649	355
225	372	354
226	1573	354
227	14973	352
228	6263	351
229	8800	351
230	2102	350
231	1690	349
232	493	348
233	2266	347
234	383	347
235	152861	346
236	18899	346
237	148	344
238	15026	344
239	3916	341
240	3079	339
241	2267	338
242	5383	338
243	289	336
244	30627	335
245	140182	335
246	196198	334
247	6773	333
248	21409	330
249	825929	329
250	2265	329
251	10461	329
252	269	329
253	2101	328
254	1605	328
255	2325	326
256	60852	326
257	208	324
258	1358	324
259	4038	324
260	61875	324
261	32841	323
262	185	323
263	2730	323
264	6795	321
265	16825	321
266	2506	321
267	147220	320
268	9028	319
269	8139	316
270	5284	313
271	14769	313
272	6872	311
273	4778	311
274	1756	310
275	19437	310
276	45155	309
277	65034	308
278	3770	308
279	6234	307
280	432	307
281	154757	306
282	1602	306
283	95561	306
284	368	306
285	278	305
286	205051	303
287	272	302
288	1483	301
289	856886	301
290	141	300
291	17396	300
292	182	299
293	277	297
294	3750	297
295	5041	297
296	157461	296
297	564604	296
298	3999	294
299	9488	293
300	1359	293
301	248	292
302	36358	291
303	4343	289
304	82199	288
305	1826	287
306	8731	286
307	8185	286
308	12151	283
309	19716	283
310	61874	283
311	8947	283
312	27638	282
313	12	280
314	801	278
315	61898	278
316	461	275
317	6199	275
318	10112	275
319	14572	274
320	39468	274
321	43	272
322	361	271
323	2073	271
324	1324	270
325	2923	269
326	691	268
327	27964	268
328	6004	267
329	14961	266
330	2558	266
331	1201	266
332	1676	265
333	438	265
334	13926	264
335	92	264
336	2927	264
337	17686	263
338	5313	263
339	314	262
340	320	261
341	30624	260
342	140	260
343	32216	260
344	3590	259
345	17423	258
346	34324	258
347	16837	258
348	7821	258
349	2492	256
350	276	254
351	1513	252
352	4468	252
353	95515	252
354	4417	251
355	9037	251
356	4399	249
357	429	249
358	222070	249
359	161680	249
360	12381	248
361	3019	246
362	1680	246
363	5129	245
364	8443	245
365	1327	244
366	2214	243
367	384	243
368	264042	242
369	2683	242
370	2694	241
371	1899	241
372	9873	241
373	4307	239
374	51148	239
375	4054	238
376	391	237
377	230867	237
378	3739	236
379	5046	236
380	2287	235
381	8651	235
382	12403	235
383	32704	235
384	4691	234
385	46677	234
386	10946	233
387	1532	232
388	3105	232
389	678	232
390	7929	232
391	1092	232
392	17811	230
393	6852	229
394	6779	229
395	4486	228
396	9477	228
397	5773	227
398	20031	227
399	30235	227
400	20118	225
401	1769	224
402	36	224
403	501	224
404	10179	224
405	95512	223
406	32703	223
407	11984	223
408	51705	222
409	55486	221
410	2807	221
411	4091	221
412	197	220
413	133531	220
414	39616	220
415	1767	219
416	12224	217
417	10540	217
418	3650	217
419	2952	216
420	416	216
421	1317	216
422	12646	215
423	9915	215
424	16888	215
425	20449	214
426	16689	213
427	10734	213
428	146614	212
429	25515	212
430	12875	212
431	269268	212
432	11237	211
433	4024	211
434	8358	211
435	132	210
436	1459	209
437	15822	208
438	5031	208
439	8891	208
440	374	208
441	10191	207
442	15338	207
443	73	207
444	9897	205
445	1774	204
446	39520	204
447	342134	204
448	1535	204
449	34422	203
450	14528	203
451	3128	201
452	174	201
453	222841	201
454	8040	200
455	177927	200
456	266307	199
457	8236	199
458	9706	197
459	81100	197
460	1705	197
461	8186	196
462	2066	196
463	13219	196
464	31363	196
465	18695	195
466	4586	195
467	11447	195
468	6421	195
469	4273	195
470	59264	193
471	4192	193
472	420	193
473	12162	192
474	6261	192
475	54221	192
476	11422	191
477	303507	191
478	8010	190
479	6891	190
480	354213	189
481	76670	189
482	34583	189
483	23573	188
484	924	188
485	16524	188
486	293344	187
487	4786	186
488	16398	186
489	3588	185
490	13917	185
491	23140	185
492	18410	184
493	1470	184
494	2567	184
495	7243	182
496	15380	182
497	15491	182
498	161902	181
499	22716	180
500	8237	178
501	247	177
502	380	177
503	308	177
504	543	177
505	35475	176
506	3909	176
507	16692	176
508	1440	176
509	4099	175
510	12616	175
511	184	175
512	15830	175
513	44252	175
514	75	175
515	8233	175
516	346774	174
517	18122	174
518	3129	174
519	2487	174
520	89	173
521	12307	173
522	9061	173
523	13187	172
524	834920	171
525	11054	170
526	67420	170
527	324	170
528	8712	170
529	5596	169
530	3380	169
531	3130	169
532	17699	169
533	530	169
534	2974	168
535	27155	168
536	1760	167
537	38528	167
538	2689	166
539	12977	166
540	6130	166
541	3784	165
542	3000	165
543	3087	165
544	76760	165
545	458	164
546	869	164
547	244	164
548	6776	163
549	3998	163
550	104006	163
551	10825	163
552	8970	163
553	6067	163
554	1285	163
555	6122	162
556	164	162
557	6546	162
558	1873	162
559	6111	162
560	6290	161
561	1514	161
562	9986	161
563	262	161
564	23703	161
565	48	161
566	77497	161
567	71232	160
568	9107	160
569	290	160
570	78820	160
571	17809	160
572	210463	160
573	153190	159
574	436	159
575	1978	159
576	9535	158
577	10269	158
578	1084	158
579	31215	158
580	18458	156
581	3599	156
582	7901	155
583	2940	155
584	14836	155
585	73382	155
586	15084	154
587	360	154
588	7242	154
589	31105	154
590	6230	153
591	25774	153
592	4168	153
593	6940	152
594	29227	152
595	55105	152
596	222882	152
597	13344	152
598	64692	152
599	7574	151
600	1315	151
601	39266	151
602	10101	150
603	10589	150
604	7933	150
605	9637	150
606	7220	150
607	2866	150
608	16356	150
609	237894	150
610	147637	149
611	28488	149
612	2991	149
613	354341	149
614	1998	149
615	74788	148
616	7534	148
617	3629	148
618	41327	148
619	7935	147
620	3705	147
621	7751	147
622	53088	147
623	6552	146
624	1664	146
625	12808	146
626	9001	146
627	1046	146
628	10709	146
629	347187	146
630	128352	145
631	4898	145
632	7298	145
633	4843	145
634	286922	145
635	94265	144
636	15852	144
637	210576	144
638	5945	144
639	2549	144
640	4275	144
641	7489	144
642	5619	144
643	1772	143
644	17148	143
645	653318	143
646	4	142
647	8461	142
648	8037	142
649	15578	142
650	1990	142
651	5397	142
652	1650	142
653	5749	142
654	66	142
655	9323	142
656	65290	141
657	8402	141
658	42436	141
659	12992	141
660	1935	141
661	30366	141
662	139161	141
663	2584	141
664	2479	141
665	782571	141
666	7463	140
667	359518	140
668	11135	140
669	10183	139
670	5842	139
671	160769	139
672	18583	139
673	84	139
674	7840	138
675	6205	138
676	3108	137
677	4191	137
678	19474	137
679	378072	137
680	610032	136
681	20281	136
682	107477	136
683	139	136
684	192756	136
685	15396	135
686	1385	135
687	73647	135
688	21677	135
689	467	134
690	33755	134
691	20437	134
692	5412	133
693	71	133
694	1711	133
695	6861	133
696	10865	133
697	17507	132
698	60362	132
699	1647	132
700	7539	132
701	28743	132
702	2491	132
703	847	131
704	128	131
705	8853	131
706	17646	131
707	257139	131
708	1169	131
709	12085	131
710	2890	131
711	161925	130
712	10716	130
713	24914	130
714	7577	130
715	12904	130
716	1466	130
717	39153	130
718	162000	130
719	14649	130
720	19837	130
