	artist_id	count
0	368	9979
1	1602	5373
2	461	4719
3	14528	3796
4	34917	3652
5	3335	3605
6	2694	3567
7	424	3514
8	259	3489
9	13917	3197
10	3841	3169
11	3031	3149
12	99	3091
13	790430	3058
14	46	3048
15	1760	2992
16	28221	2850
17	507	2587
18	4005	2575
19	2733	2518
20	320	2496
21	153	2452
22	137	2372
23	5619	2324
24	2353	2278
25	1483	2251
26	1648	2209
27	54	2190
28	1705	2171
29	140	2165
30	28997	2163
31	2000	2122
32	329	2094
33	2253	2071
34	2926	2067
35	7990	2052
36	1650	2044
37	93	2030
38	2563	2024
39	135	2016
40	4115	1999
41	330	1980
42	9918	1939
43	4	1922
44	7661	1917
45	2539	1916
46	2988	1887
47	251378	1858
48	7505	1827
49	2267	1803
50	6395	1766
51	16	1746
52	105	1685
53	924	1681
54	3	1678
55	2442	1675
56	171	1657
57	132	1604
58	16900	1599
59	3137	1591
60	4117	1572
61	2940	1562
62	71	1549
63	9718	1543
64	1677	1541
65	44246	1537
66	402	1492
67	28560	1491
68	5608	1447
69	2596	1444
70	32793	1438
71	3059	1411
72	7040	1407
73	49091	1397
74	4126	1347
75	5126	1339
76	1339	1322
77	3670	1314
78	2649	1296
79	8890	1285
80	27	1283
81	4377	1274
82	20029	1272
83	8039	1272
84	13715	1264
85	1671	1262
86	438	1262
87	872	1261
88	12	1254
89	504	1245
90	3954	1238
91	4619	1238
92	2986	1229
93	351	1229
94	840	1228
95	6234	1221
96	28818	1208
97	3960	1195
98	6040	1191
99	1421	1180
100	184	1180
101	8367	1175
102	1998	1175
103	11179	1170
104	5821	1170
105	3026	1148
106	2590	1148
107	3013	1145
108	3095	1139
109	425	1130
110	3199	1121
111	2123	1119
112	163	1118
113	185	1115
114	301	1109
115	4181	1099
116	4206	1097
117	406	1096
118	2549	1096
119	4162	1089
120	3085	1086
121	513	1083
122	3920	1068
123	36582	1065
124	51	1054
125	7	1052
126	4058	1039
127	13536	1023
128	3019	1018
129	4038	1000
130	4603	998
131	15910	996
132	6138	989
133	2673	974
134	489	973
135	32	972
136	1359	965
137	238	959
138	4175	957
139	4398	951
140	844	950
141	1871	949
142	3327	949
143	151076	946
144	35475	944
145	279	940
146	3732	926
147	2999	920
148	17479	917
149	3940	914
150	227	912
151	417	907
152	2923	907
153	36	906
154	13037	894
155	1426	891
156	4118	880
157	269762	873
158	36088	872
159	283	872
160	4173	867
161	239155	864
162	80448	858
163	1763	857
164	13310	851
165	3254	848
166	355	844
167	3141	842
168	4083	842
169	2768	840
170	499	839
171	1703	838
172	88287	837
173	266	837
174	139	831
175	1	828
176	3781	820
177	4112	815
178	3010	813
179	2570	797
180	471	796
181	2705	792
182	28849	789
183	2487	787
184	43172	777
185	495	777
186	23817	774
187	196188	772
188	6375	769
189	191051	760
190	2925	759
191	709	758
192	4609	758
193	21587	755
194	26844	753
195	4091	752
196	245	751
197	8	743
198	5749	730
199	3717	729
200	2616	729
201	3151	729
202	79	729
203	2428	728
204	55	727
205	353	726
206	11266	724
207	676	722
208	383	721
209	24251	721
210	2748	719
211	18086	719
212	17421	719
213	3935	718
214	2758	717
215	8040	711
216	8011	709
217	114	705
218	172	705
219	9550	703
220	1969	694
221	2437	694
222	4250	690
223	1994	688
224	17349	686
225	179807	686
226	3565	682
227	2982	680
228	129	677
229	17245	676
230	4370	673
231	3744	668
232	106726	666
233	5989	664
234	2479	664
235	5180	664
236	15065	663
237	1696	660
238	289	657
239	15248	657
240	8946	654
241	57	653
242	14684	650
243	1681	649
244	10006	647
245	4588	646
246	174	646
247	141	644
248	722	643
249	1700	642
250	8852	641
251	111	639
252	75009	638
253	15914	637
254	10184	636
255	15254	636
256	148	635
257	9518	632
258	5215	632
259	1935	632
260	2354	631
261	4134	630
262	13066	630
263	5175	629
264	691	629
265	8596	627
266	4109	626
267	2214	625
268	11281	624
269	1326	621
270	3445	618
271	1514	615
272	7045	615
273	8314	614
274	2716	609
275	470	609
276	42534	608
277	2056	607
278	10395	607
279	17316	604
280	10186	603
281	10360	603
282	4101	599
283	2073	598
284	9990	597
285	1873	597
286	17503	597
287	8891	596
288	3131	594
289	5378	594
290	689	593
291	1793	593
292	8920	592
293	208	591
294	85	589
295	7137	583
296	18334	582
297	694	582
298	16542	580
299	44255	580
300	16888	580
301	20281	579
302	10413	576
303	2492	574
304	249	573
305	1825	572
306	5349	567
307	4719	562
308	1680	559
309	308	559
310	3044	557
311	1947	555
312	8364	555
313	145	555
314	3727	555
315	15053	554
316	2913	553
317	14529	553
318	1607	551
319	16896	551
320	405	547
321	9868	547
322	5465	547
323	869460	546
324	2235	545
325	6822	544
326	7330	538
327	8034	536
328	350	535
329	35749	535
330	66	535
